"species_code","score","start_offset_sec","end_offset_sec"
"eawpew",0.99999696,16,19
"reevir1",0.9948564,21,24
"cerwar",0.508745,22,25
"blujay",0.28800726,34,37
"norcar",0.9290492,55,58
"prawar",0.28380337,61,64
"woothr",0.7419276,65,68
"btnwar",0.27436543,65,68
"veery",0.9839962,67,70
"amered",0.33195892,71,74
"eastow",0.98854125,94,97
"bawwar",0.9705778,94,97
"acafly",0.77230394,112,115
"amerob",0.3405862,114,117
"bkcchi",0.3376548,115,118
"herthr",0.38686246,119,122
"btbwar",0.9977135,120,123
"carwre",0.39114743,127,130
"balori",0.48306683,129,132
