"species_code","score","start_offset_sec","end_offset_sec"
"houfin",0.28802747,7,10
"normoc",0.27465418,17,20
"grycat",0.973255,27,30
"whbnut",0.26346123,34,37
"blujay",0.9917021,48,51
"tuftit",0.9818558,63,66
"norcar",0.9873861,76,79
"yebcuc",0.99987763,87,90
"norfli",0.6532947,112,115
"sonspa",0.28625625,113,116
"reevir1",0.29015386,119,122
"yebsap",0.37542245,125,128
"dowwoo",0.9786179,126,129
"cedwax",0.9877487,155,158
"rebwoo",0.99947786,161,164
"eawpew",0.96388763,173,176
"whevir",0.2821393,177,180
"amerob",0.37242708,192,195
"osprey",0.8455201,195,198
