"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.9554422,3,6
"cedwax",0.9997738,4,7
"norcar",0.69759923,4,7
"blujay",0.34599608,12,15
"indbun",0.30311692,14,17
"chswar",0.5341725,15,18
"buhvir",0.43145415,15,18
"purfin",0.38702223,15,18
"amegfi",0.8209683,19,22
"bkcchi",0.33315715,19,22
"eursta",0.62414634,25,28
"purmar",0.96022,26,29
"eawpew",0.9990013,28,31
"rewbla",0.92044556,29,32
"yelwar",0.9564869,34,37
"sonspa",0.9996915,35,38
"warvir",0.600889,36,39
"easkin",0.5212012,51,54
"grycat",0.9843093,59,62
"houfin",0.6164653,61,64
