"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.31856465,1,4
"yetvir",0.5980852,4,7
"scatan",0.9990872,7,10
"indbun",0.9921385,10,13
"yelwar",0.9930458,14,17
"ovenbi1",0.99515486,18,21
"bnhcow",0.99724156,21,24
"sonspa",0.9845186,22,25
"amegfi",0.29271218,23,26
"amecro",0.68794376,27,30
"comyel",0.932678,28,31
"yebcha",0.34146592,28,31
"eawpew",0.99887115,33,36
"reevir1",0.9107975,35,38
"orcori",0.5696475,36,39
"moudov",0.4850966,46,49
"norcar",0.25169414,53,56
"amerob",0.8652422,58,61
"grycat",0.9418329,83,86
