"species_code","score","start_offset_sec","end_offset_sec"
"norbob",0.31578934,2,5
"pecsan",0.39474425,6,9
"purmar",0.98347706,11,14
"yebcha",0.4424305,17,20
"amegfi",0.46483138,20,23
"eastow",0.34812027,21,24
"norcar",0.98197687,24,27
"wilfly",0.9797255,25,28
"rewbla",0.94994676,28,31
"bnhcow",0.96909696,34,37
"amecro",0.2657912,35,38
"rebwoo",0.92125475,36,39
"comyel",0.98716766,39,42
"eursta",0.78401303,43,46
"carwre",0.7565963,54,57
"easmea",0.99841803,65,68
"chispa",0.3661106,68,71
"sonspa",0.9980659,69,72
