"species_code","score","start_offset_sec","end_offset_sec"
"reshaw",0.917123,3,6
"comgra",0.62643856,6,9
"eawpew",0.9856966,10,13
"grycat",0.4657753,21,24
"scatan",0.9979711,22,25
"veery",0.4870539,25,28
"comyel",0.29786715,27,30
"bkcchi",0.27727363,27,30
"woothr",0.96530426,30,33
"reevir1",0.8225929,39,42
"rewbla",0.2537028,44,47
"amecro",0.38306752,45,48
"yebcha",0.5635895,53,56
"grbher3",0.3468336,55,58
"ovenbi1",0.95745456,57,60
"comrav",0.6036773,69,72
"amerob",0.4873802,72,75
"blujay",0.9954639,79,82
"daejun",0.8262121,157,160
