"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9975993,9,12
"houwre",0.97112155,12,15
"sonspa",0.8710674,14,17
"bkcchi",0.44738132,23,26
"yebcha",0.48297384,48,51
"orcori",0.51273257,49,52
"normoc",0.5930335,52,55
"cedwax",0.9998969,88,91
"fiespa",0.9918401,89,92
"daejun",0.3728425,108,111
"amerob",0.9990805,123,126
"swaspa",0.79903346,136,139
"comrav",0.7964497,140,143
"rewbla",0.99398786,158,161
"savspa",0.9989715,168,171
"chispa",0.477542,177,180
"amecro",0.90004015,186,189
