"species_code","score","start_offset_sec","end_offset_sec"
"houspa",0.30280885,70,73
"eursta",0.7289157,98,101
"easkin",0.86706966,152,155
"virrai",0.53798175,177,180
"amerob",0.57582414,198,201
"osprey",0.27855933,205,208
"eawpew",0.3581929,283,286
"scatan",0.9955775,319,322
"amecro",0.28353566,327,330
"ribgul",0.98394465,348,351
"fiscro",0.93287814,367,370
"amegfi",0.63724154,428,431
"buggna",0.9852151,496,499
"orcori",0.99999344,516,519
"sonspa",0.9924835,536,539
"balori",0.7078244,566,569
"grycat",0.3174276,567,570
"cangoo",0.5959798,580,583
"bnhcow",0.38370034,664,667
"yerwar",0.5840952,678,681
"yelwar",0.767446,687,690
