"species_code","score","start_offset_sec","end_offset_sec"
"bkcchi",0.9804671,5,8
"sonspa",0.75341594,15,18
"grycat",0.3233596,16,19
"norfli",0.7261842,17,20
"tuftit",0.38177666,23,26
"amered",0.93522406,26,29
"chswar",0.99837774,33,36
"yelwar",0.28234845,45,48
"yerwar",0.67081875,47,50
"amerob",0.97122437,49,52
"blujay",0.99589944,50,53
"chispa",0.6301506,54,57
"ovenbi1",0.51496094,64,67
"buhvir",0.2835263,68,71
"yebsap",0.61670774,72,75
"pinwar",0.6568201,75,78
"amegfi",0.71151555,77,80
"treswa",0.59023046,81,84
"magwar",0.57549345,88,91
"bawwar",0.41303593,95,98
"comyel",0.9681808,98,101
"daejun",0.96812963,102,105
"reevir1",0.9808288,103,106
