"species_code","score","start_offset_sec","end_offset_sec"
"whbnut",0.34077135,0,3
"warvir",0.32335413,0,3
"pinwar",0.67267984,5,8
"reevir1",0.97777367,10,13
"whtspa",0.41923928,10,13
"rebwoo",0.65322864,12,15
"comyel",0.9322111,16,19
"yebcha",0.5983687,16,19
"indbun",0.58078194,16,19
"buggna",0.7825304,18,21
"sonspa",0.9504338,20,23
"fiespa",0.99866354,21,24
"amecro",0.9523153,22,25
"woothr",0.30198964,23,26
"grycat",0.5663028,24,27
"norcar",0.28397334,26,29
"swaspa",0.31780007,27,30
"dowwoo",0.46001497,28,31
"chispa",0.9907274,62,65
"purfin",0.31717393,62,65
