"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.83510065,3,6
"hoowar",0.99889845,9,12
"reevir1",0.99439955,14,17
"btnwar",0.97664875,26,29
"canwar",0.399923,104,107
"chswar",0.86250204,110,113
"cerwar",0.28518596,132,135
"comnig",0.4013947,134,137
"btbwar",0.99182624,142,145
"amerob",0.3251423,209,212
"warvir",0.37461644,221,224
"kenwar",0.77009916,258,261
"tenwar",0.26954082,278,281
"norpar",0.707733,282,285
"magwar",0.92412525,322,325
"veery",0.99909383,370,373
"buhvir",0.3815178,406,409
"amered",0.9781779,454,457
"yelwar",0.32155174,461,464
"prowar",0.47915533,463,466
"ovenbi1",0.986567,494,497
