"species_code","score","start_offset_sec","end_offset_sec"
"acafly",0.98686355,41,44
"eastow",0.99803895,95,98
"blujay",0.48952487,118,121
"daejun",0.6276859,149,152
"rufgro",0.64908093,190,193
"veery",0.5078404,190,193
"cedwax",0.56892085,210,213
"woewar1",0.81327397,218,221
"buwwar",0.65200126,218,221
"dowwoo",0.6606357,237,240
"ovenbi1",0.8884252,242,245
"fiespa",0.3330394,288,291
"indbun",0.4324117,312,315
"sonspa",0.3832212,342,345
"amerob",0.8600449,359,362
"woothr",0.99999905,374,377
"amecro",0.9945639,403,406
"bkbwar",0.26290703,428,431
"reevir1",0.97830975,429,432
"carchi",0.28498304,483,486
"norcar",0.6987935,565,568
"naswar",0.30235678,585,588
"hoowar",0.9133926,627,630
