"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.9995704,3,6
"rewbla",0.9547073,8,11
"comter",0.99621147,9,12
"willet1",0.8258329,13,16
"amegfi",0.99218243,18,21
"cedwax",0.908209,20,23
"whbnut",0.98567593,29,32
"rebwoo",0.83342874,33,36
"comyel",0.54773676,39,42
"savspa",0.36627865,41,44
"easblu",0.5284401,42,45
"osprey",0.6883779,43,46
"semplo",0.87303215,44,47
"clarai11",0.8273647,45,48
"leater1",0.99296474,48,51
"carwre",0.9947737,55,58
"greyel",0.8898844,63,66
"brnthr",0.6723682,67,70
"norcar",0.26179448,67,70
"normoc",0.97143686,70,73
"moudov",0.824763,73,76
"gbbgul",0.8585888,78,81
"yebcuc",0.43195716,79,82
"belkin1",0.9736647,82,85
