"species_code","score","start_offset_sec","end_offset_sec"
"amecro",0.8448891,4,7
"chswar",0.86407125,12,15
"winwre3",0.96874285,13,16
"amerob",0.27240735,18,21
"moudov",0.6259116,19,22
"pinwar",0.98025113,20,23
"veery",0.99888587,24,27
"reevir1",0.6883822,29,32
"acafly",0.99821687,33,36
"woothr",0.9400823,37,40
"ovenbi1",0.98687994,49,52
"yetvir",0.822991,53,56
"rewbla",0.49562013,53,56
"comgra",0.9957496,58,61
"amered",0.91741365,78,81
"indbun",0.25534755,82,85
"sonspa",0.9717635,86,89
"daejun",0.65202975,91,94
