"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.79362476,11,14
"grcfly",0.53484833,11,14
"grycat",0.78406495,12,15
"buggna",0.9773635,16,19
"eastow",0.9739252,17,20
"norcar",0.71356684,27,30
"yelwar",0.9866729,28,31
"woothr",0.70437753,44,47
"amerob",0.7604188,63,66
"reevir1",0.9912749,65,68
"ovenbi1",0.9977866,71,74
"buwwar",0.89997566,95,98
"balori",0.70018566,96,99
"tuftit",0.3341222,109,112
"blujay",0.67163545,110,113
"robgro",0.36804023,115,118
"acafly",0.9040963,117,120
"amered",0.9976207,145,148
