"species_code","score","start_offset_sec","end_offset_sec"
"yebcha",0.99955213,0,3
"moudov",0.3552626,5,8
"whbnut",0.35644457,8,11
"whevir",0.9695138,9,12
"comyel",0.92378455,13,16
"carwre",0.8305302,15,18
"mallar3",0.5140722,15,18
"fiespa",0.7251181,25,28
"hoowar",0.9941768,27,30
"grycat",0.4627722,35,38
"blujay",0.99909353,48,51
"eastow",0.9994313,66,69
"haiwoo",0.885777,72,75
"houwre",0.4327177,77,80
"prawar",0.99987954,81,84
"tuftit",0.98852426,86,89
"carchi",0.36551327,87,90
"indbun",0.96953666,95,98
"belvir",0.49616688,97,100
"ovenbi1",0.61225647,121,124
"kenwar",0.6870309,124,127
