"species_code","score","start_offset_sec","end_offset_sec"
"chswar",0.99760246,0,3
"indbun",0.8436142,15,18
"hoowar",0.96876013,22,25
"robgro",0.7130714,22,25
"ovenbi1",0.97446287,23,26
"norcar",0.70332474,24,27
"yelwar",0.5339517,25,28
"canwar",0.4836421,28,31
"comyel",0.9695334,31,34
"haiwoo",0.39199492,33,36
"bawwar",0.7772043,53,56
"amegfi",0.48545152,56,59
"naswar",0.25726834,64,67
"eawpew",0.8389611,65,68
"eastow",0.9989319,67,70
"magwar",0.46136692,68,71
"woothr",0.3501549,68,71
"amerob",0.66784364,72,75
"tuftit",0.39538866,73,76
