"species_code","score","start_offset_sec","end_offset_sec"
"bkbwoo",0.46294343,23,26
"prawar",0.5789011,25,28
"rebwoo",0.81418216,27,30
"btnwar",0.98587173,29,32
"haiwoo",0.32055932,33,36
"herthr",0.9969401,37,40
"rewbla",0.45742506,45,48
"dowwoo",0.955418,71,74
"fiespa",0.50762427,73,76
"veery",0.694515,91,94
"whtspa",0.46095848,98,101
"osprey",0.2992563,124,127
"woothr",0.91853017,133,136
"daejun",0.29676327,145,148
"scatan",0.2901998,147,150
"blujay",0.28238726,157,160
"btbwar",0.9773245,163,166
"amerob",0.7945665,168,171
"reevir1",0.9959819,176,179
