"species_code","score","start_offset_sec","end_offset_sec"
"aldfly",0.992128,0,3
"commer",0.41224393,2,5
"comyel",0.99852264,4,7
"amerob",0.57065237,7,10
"cangoo",0.47450775,8,11
"tuftit",0.85813785,9,12
"warvir",0.3918539,12,15
"yebcha",0.9997323,18,21
"balori",0.9645799,29,32
"robgro",0.8262021,35,38
"amegfi",0.48254603,38,41
"reevir1",0.44841164,39,42
"houwre",0.98781216,44,47
"sonspa",0.99993646,46,49
"norcar",0.74199516,53,56
"grycat",0.81546116,54,57
"yelwar",0.7312308,56,59
"chswar",0.799216,58,61
"veery",0.4096438,62,65
"rewbla",0.32281554,65,68
