"species_code","score","start_offset_sec","end_offset_sec"
"ovenbi1",0.9987298,2,5
"louwat",0.4058395,8,11
"reevir1",0.98324686,10,13
"bkbwar",0.75599897,12,15
"scatan",0.9860493,13,16
"easblu",0.5283401,21,24
"amerob",0.57703733,22,25
"whtspa",0.5780989,31,34
"sonspa",0.4131264,38,41
"daejun",0.99696916,46,49
"rewbla",0.43430337,52,55
"swaspa",0.6031025,56,59
"yebsap",0.98184335,64,67
"bkcchi",0.6842408,81,84
"eawpew",0.9364938,88,91
"veery",0.40755856,91,94
"norpar",0.7386177,101,104
"btbwar",0.40591598,103,106
"winwre3",0.99922746,107,110
"btnwar",0.6457987,123,126
"swathr",0.31980035,131,134
"herthr",0.25825104,144,147
"woothr",0.62148553,151,154
"rebnut",0.2919466,153,156
