"species_code","score","start_offset_sec","end_offset_sec"
"buggna",0.2910289,8,11
"comyel",0.4284998,14,17
"amerob",0.7751164,18,21
"carwre",0.4540623,20,23
"easpho",0.9965792,33,36
"yetwar",0.9971246,39,42
"grycat",0.8525836,47,50
"eastow",0.29136682,49,52
"norcar",0.99949783,50,53
"bawwar",0.2620283,56,59
"tuftit",0.9174799,60,63
"woothr",0.8445421,61,64
"reshaw",0.60139495,74,77
"btnwar",0.6421425,84,87
"hoowar",0.49209687,88,91
"robgro",0.42952883,97,100
"swawar",0.3087532,112,115
"sonspa",0.87106043,114,117
"carchi",0.99825597,118,121
"bkcchi",0.66258913,123,126
"acafly",0.98569643,124,127
"reevir1",0.9931076,172,175
