"species_code","score","start_offset_sec","end_offset_sec"
"amegfi",0.7112492,0,3
"yerwar",0.51610976,6,9
"comyel",0.47027567,7,10
"comgra",0.39736226,9,12
"bkcchi",0.9959459,10,13
"magwar",0.27504104,13,16
"chswar",0.82388866,15,18
"houwre",0.99372894,20,23
"sonspa",0.9933353,20,23
"veery",0.998041,21,24
"carwre",0.31521395,23,26
"yelwar",0.9754239,24,27
"grycat",0.38809362,24,27
"eawpew",0.99291563,25,28
"eastow",0.9540053,28,31
"bawwar",0.5977184,28,31
"aldfly",0.6964681,30,33
"tuftit",0.56382054,37,40
"amered",0.9612646,39,42
"rewbla",0.55855244,40,43
"blujay",0.7129331,42,45
