"species_code","score","start_offset_sec","end_offset_sec"
"easkin",0.94488806,33,36
"rethaw",0.43906796,75,78
"amegfi",0.9961696,166,169
"fiscro",0.869055,204,207
"sonspa",0.95065,220,223
"caster1",0.9999947,227,230
"purmar",0.98824733,302,305
"blujay",0.31482354,312,315
"carwre",0.56245613,365,368
"grycat",0.33451703,400,403
"moudov",0.7445477,403,406
"norcar",0.6165567,414,417
"ribgul",0.9614616,467,470
"osprey",0.530477,524,527
"amecro",0.8936824,651,654
"blugrb1",0.2862099,690,693
"barswa",0.8387658,695,698
"belkin1",0.3207833,709,712
"indbun",0.32446915,722,725
"rewbla",0.74340373,725,728
