"species_code","score","start_offset_sec","end_offset_sec"
"pinwar",0.7797703,25,28
"woothr",0.31968072,28,31
"scatan",0.477463,49,52
"rthhum",0.31068015,78,81
"whbnut",0.76260847,108,111
"blujay",0.9245989,125,128
"eawpew",0.76862764,143,146
"reevir1",0.9983667,186,189
"comyel",0.31714332,326,329
"haiwoo",0.72836244,342,345
"houwre",0.25291345,364,367
"btnwar",0.87495726,368,371
"yetvir",0.45141384,375,378
"bkcchi",0.30622467,377,380
"bnhcow",0.27654007,398,401
"chispa",0.9986351,437,440
"norcar",0.5754381,449,452
"amecro",0.9796713,471,474
"tuftit",0.31112802,472,475
"buggna",0.56306654,473,476
"amerob",0.87028456,481,484
