"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.9572938,0,3
"fiespa",0.29313272,0,3
"tuftit",0.6995053,3,6
"norcar",0.99767536,41,44
"houspa",0.9146084,41,44
"amerob",0.9976758,42,45
"woothr",0.3442544,47,50
"whevir",0.8100767,64,67
"bkcchi",0.302186,87,90
"buggna",0.30334157,89,92
"houwre",0.9986858,92,95
"marwre",0.40947756,94,97
"grycat",0.99290466,99,102
"eursta",0.30680734,102,105
"carwre",0.9984432,106,109
"carchi",0.31671667,106,109
"whtspa",0.2738809,107,110
"blujay",0.25407746,110,113
"moudov",0.5919683,114,117
