"species_code","score","start_offset_sec","end_offset_sec"
"haiwoo",0.999945,20,23
"rewbla",0.3166962,21,24
"cedwax",0.9786375,26,29
"eastow",0.99896634,31,34
"comyel",0.99985653,48,51
"sedwre1",0.4604969,55,58
"houwre",0.9778938,56,59
"herthr",0.96560633,81,84
"buhvir",0.6743263,86,89
"yerwar",0.31274965,86,89
"yetvir",0.3709663,93,96
"fiespa",0.9968246,101,104
"pibgre",0.61940634,111,114
"reevir1",0.9588852,112,115
"amegfi",0.98456556,118,121
"amecro",0.89736074,118,121
"blujay",0.44581354,119,122
"amerob",0.60854,144,147
"savspa",0.3143837,151,154
"indbun",0.998678,158,161
"whbnut",0.84696496,219,222
