"species_code","score","start_offset_sec","end_offset_sec"
"norpar",0.74623597,4,7
"btbwar",0.9765889,18,21
"eawpew",0.3601288,22,25
"cerwar",0.8478679,87,90
"reevir1",0.99120325,102,105
"eastow",0.35501105,119,122
"scatan",0.9945314,135,138
"rebnut",0.7649788,155,158
"bnhcow",0.5130896,186,189
"rufgro",0.30911282,196,199
"bkcchi",0.9489254,206,209
"amerob",0.26072106,259,262
"woothr",0.98852485,266,269
"ovenbi1",0.9997583,282,285
"bkbwar",0.94666463,317,320
"daejun",0.26512936,324,327
"pilwoo",0.90808904,346,349
