"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.9937853,1,4
"cedwax",0.53009444,6,9
"grcfly",0.99999684,8,11
"tuftit",0.86325645,20,23
"rebwoo",0.9998544,22,25
"norcar",0.8652742,25,28
"normoc",0.2936938,28,31
"grycat",0.5258427,33,36
"moudov",0.43466744,40,43
"amerob",0.96488017,46,49
"yelwar",0.78931564,48,51
"norfli",0.9692734,51,54
"sonspa",0.8018122,51,54
"buggna",0.33013725,61,64
"easkin",0.95695376,65,68
"dowwoo",0.7695552,73,76
"haiwoo",0.3867061,74,77
"swathr",0.25376692,77,80
"robgro",0.2880174,84,87
