"species_code","score","start_offset_sec","end_offset_sec"
"whevir",0.99988616,0,3
"amerob",0.3533987,3,6
"norbob",0.7158654,25,28
"amegfi",0.69608486,32,35
"rewbla",0.31495386,37,40
"normoc",0.26159355,37,40
"sonspa",0.6379312,42,45
"fiespa",0.99889535,67,70
"robgro",0.9681175,68,71
"reevir1",0.47882372,75,78
"eastow",0.97312486,85,88
"comyel",0.97564024,91,94
"norcar",0.99571735,94,97
"wiltur",0.5509828,94,97
"moudov",0.9919092,110,113
"carwre",0.44920307,114,117
"buggna",0.9874774,129,132
"yebcha",0.34238496,151,154
"grycat",0.996214,155,158
"scatan",0.55240566,157,160
"louwat",0.9935253,207,210
"cedwax",0.96029,207,210
