"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.66127527,15,18
"bkcchi",0.7446605,19,22
"yelwar",0.26918432,34,37
"indbun",0.46602276,80,83
"hoowar",0.9999643,121,124
"acafly",0.9938953,154,157
"norwat",0.7565233,165,168
"rewbla",0.391357,181,184
"carwre",0.9995972,188,191
"kenwar",0.9156791,207,210
"robgro",0.384366,236,239
"tuftit",0.6333865,260,263
"norcar",0.99167377,285,288
"amerob",0.28412452,304,307
"reevir1",0.9968642,322,325
"scatan",0.999025,328,331
"whevir",0.29748282,358,361
"woothr",0.9993078,369,372
"magwar",0.8793945,381,384
"carchi",0.5225149,390,393
"yetwar",0.3181974,396,399
"comyel",0.4392887,421,424
"chswar",0.7539358,453,456
"blujay",0.9750562,473,476
"sonspa",0.8194128,479,482
"swathr",0.30887875,524,527
"eastow",0.8131567,547,550
