"species_code","score","start_offset_sec","end_offset_sec"
"rewbla",0.7695989,7,10
"daejun",0.5340464,23,26
"woothr",0.28349644,26,29
"treswa",0.8675016,34,37
"swaspa",0.43669546,38,41
"bkbwar",0.71526366,58,61
"eastow",0.99825454,77,80
"bnhcow",0.30753985,101,104
"amerob",0.4479289,104,107
"wooduc",0.9994895,105,108
"houwre",0.60143036,108,111
"leafly",0.48078305,121,124
"norcar",0.9993385,135,138
"herthr",0.5548543,136,139
"yebcha",0.6955472,138,141
"bcnher",0.5886743,138,141
"yerwar",0.49951616,140,143
"houfin",0.3395745,153,156
"easkin",0.92841345,180,183
"cedwax",0.76755667,185,188
"normoc",0.2720485,243,246
"amegfi",0.8605264,255,258
"amecro",0.8480753,257,260
"grycat",0.99993944,259,262
"blujay",0.97715497,272,275
"bawwar",0.48836216,303,306
"baleag",0.9753654,306,309
"comyel",0.9722449,306,309
"bkcchi",0.8672653,318,321
"eursta",0.34662896,319,322
"comgra",0.42142758,321,324
"tuftit",0.4727385,328,331
"easpho",0.35834226,345,348
"yelwar",0.40757042,373,376
"indbun",0.7744121,388,391
"reevir1",0.99470943,419,422
"buwwar",0.80142146,419,422
"sonspa",0.39488223,425,428
