"species_code","score","start_offset_sec","end_offset_sec"
"vesspa",0.32527283,10,13
"amegfi",0.9981469,14,17
"amerob",0.8187588,20,23
"fiespa",0.99886,29,32
"yelwar",0.2507118,38,41
"yebcha",0.99959755,43,46
"sonspa",0.6661363,57,60
"prawar",0.9997985,61,64
"nrwswa",0.27369803,71,74
"chispa",0.62261987,74,77
"norfli",0.28334585,75,78
"reevir1",0.96353215,104,107
"comyel",0.91547555,120,123
"eastow",0.9999568,121,124
"grycat",0.95040786,128,131
"yerwar",0.80426157,130,133
"daejun",0.35762477,135,138
"indbun",0.9446801,138,141
"rewbla",0.2657073,141,144
