"species_code","score","start_offset_sec","end_offset_sec"
"reevir1",0.99597967,10,13
"bkcchi",0.9766181,15,18
"chispa",0.29200366,33,36
"whtspa",0.32820648,40,43
"amerob",0.79103863,46,49
"rebwoo",0.9921334,69,72
"houfin",0.2909473,85,88
"houwre",0.9999618,91,94
"norwat",0.83317965,101,104
"eawpew",0.94944817,116,119
"haiwoo",0.97020847,121,124
"ovenbi1",0.84691966,125,128
"amecro",0.9899401,128,131
"easpho",0.35654014,130,133
"rewbla",0.27393743,134,137
"comrav",0.25208142,138,141
"sonspa",0.9899039,163,166
"norcar",0.9870973,166,169
