"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.84455657,0,3
"buhvir",0.63234025,3,6
"btnwar",0.46634609,4,7
"brncre",0.47040328,10,13
"gockin",0.974006,12,15
"whbnut",0.98905617,16,19
"woothr",0.45877314,24,27
"btbwar",0.9310154,25,28
"chswar",0.43892774,26,29
"norpar",0.99601096,37,40
"prawar",0.53653616,40,43
"whtspa",0.5597044,42,45
"bawwar",0.3151272,46,49
"bkcchi",0.9473527,55,58
"bkbwar",0.9665159,58,61
"magwar",0.5318719,64,67
"herthr",0.99911004,81,84
"reevir1",0.8697695,85,88
"tuftit",0.29923412,96,99
