"species_code","score","start_offset_sec","end_offset_sec"
"treswa",0.7979603,12,15
"tuftit",0.33240217,14,17
"orcori",0.81054246,17,20
"balori",0.68867695,25,28
"carwre",0.38365647,25,28
"norcar",0.4797949,28,31
"robgro",0.9948515,29,32
"moudov",0.8496002,30,33
"comyel",0.6867714,33,36
"rewbla",0.99576956,34,37
"sonspa",0.25908569,34,37
"yebsap",0.9637559,44,47
"swaspa",0.88651603,45,48
"marwre",0.2517033,52,55
"warvir",0.39534387,54,57
"amerob",0.9826284,56,59
"grycat",0.35833788,59,62
"normoc",0.706031,61,64
"cliswa",0.80873007,63,66
