"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.32878336,1,4
"btnwar",0.9582195,2,5
"reevir1",0.31437236,3,6
"savspa",0.25841635,6,9
"woothr",0.9439093,8,11
"cedwax",0.33431157,8,11
"herthr",0.25277653,44,47
"norfli",0.31327793,57,60
"babwar",0.39869928,60,63
"yebsap",0.48139486,65,68
"daejun",0.9993359,72,75
"amegfi",0.99593145,77,80
"veery",0.98177683,104,107
"btbwar",0.33998415,104,107
"blujay",0.44674397,127,130
"comyel",0.95819473,130,133
"rewbla",0.28568304,130,133
"bkbwar",0.7635382,133,136
"ovenbi1",0.9998389,142,145
"woewar1",0.3859551,142,145
