"species_code","score","start_offset_sec","end_offset_sec"
"herthr",0.33972168,0,3
"yetvir",0.77234745,5,8
"eastow",0.34946895,58,61
"rewbla",0.3695647,73,76
"comgra",0.4813613,86,89
"blujay",0.9273745,117,120
"tuftit",0.78234625,155,158
"amecro",0.93671316,161,164
"ovenbi1",0.9997364,192,195
"amerob",0.48765618,203,206
"cerwar",0.33854756,220,223
"pinwar",0.4860362,223,226
"btbwar",0.7753374,234,237
"whevir",0.29027757,235,238
"buggna",0.6789986,248,251
"woothr",0.9999303,297,300
"scatan",0.6774763,341,344
"acafly",0.522143,344,347
"yebcuc",0.98421913,367,370
"comyel",0.31836742,376,379
"reevir1",0.9931854,386,389
"balori",0.5492209,408,411
"yelwar",0.3943102,410,413
"louwat",0.32520926,438,441
"amered",0.4816943,457,460
"grcfly",0.42455268,478,481
"hoowar",0.9867431,503,506
"btnwar",0.5890768,544,547
