"species_code","score","start_offset_sec","end_offset_sec"
"cedwax",0.8549498,25,28
"chiswi",0.35394746,31,34
"magwar",0.9921188,37,40
"whcspa",0.39040422,50,53
"daejun",0.28414237,60,63
"tuftit",0.27603596,85,88
"swaspa",0.97828,99,102
"chispa",0.36051458,135,138
"bkcchi",0.35349917,144,147
"sonspa",0.9218245,152,155
"rewbla",0.6053125,154,157
"chswar",0.9268845,155,158
"naswar",0.39892873,156,159
"yetvir",0.7800036,174,177
"robgro",0.30039924,208,211
"reevir1",0.8080734,211,214
"yerwar",0.43397596,217,220
"houspa",0.31712115,229,232
"aldfly",0.93352455,234,237
"yelwar",0.9266421,244,247
"amerob",0.99576974,261,264
"amered",0.36648723,273,276
