"species_code","score","start_offset_sec","end_offset_sec"
"scatan",0.5016409,4,7
"amerob",0.8419152,15,18
"houwre",0.28577566,16,19
"kenwar",0.26389033,17,20
"btnwar",0.31259188,33,36
"robgro",0.3683566,35,38
"moudov",0.9840555,45,48
"cerwar",0.9985033,47,50
"buwwar",0.81974155,56,59
"yebcha",0.96824116,98,101
"whbnut",0.4809391,99,102
"eastow",0.9562594,106,109
"amecro",0.9877655,107,110
"woothr",0.9736224,114,117
"sonspa",0.39556214,131,134
"norfli",0.6210826,139,142
"hoowar",0.9698755,142,145
"comyel",0.8737735,153,156
"herthr",0.2971096,169,172
"amegfi",0.9930731,174,177
"prawar",0.9999387,181,184
"reevir1",0.9989132,194,197
"yebcuc",0.5729447,196,199
"indbun",0.37625337,212,215
"norcar",0.946005,217,220
