"species_code","score","start_offset_sec","end_offset_sec"
"tuftit",0.379857,7,10
"woothr",0.45343083,23,26
"wiltur",0.3021402,45,48
"moudov",0.92719144,50,53
"amerob",0.579798,62,65
"orcori",0.7252691,130,133
"easblu",0.99639314,144,147
"norcar",0.9906216,193,196
"yebcha",0.61520356,229,232
"fiespa",0.54702955,234,237
"normoc",0.39977175,235,238
"brnthr",0.3316647,237,240
"graspa",0.99996847,261,264
"amecro",0.39901596,292,295
"chispa",0.99806017,300,303
"wesmea",0.27102146,352,355
"easmea",0.99422234,353,356
