"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.29293615,7,10
"easpho",0.29662493,17,20
"reevir1",0.99071515,20,23
"dowwoo",0.563571,26,29
"norfli",0.99751174,31,34
"eawpew",0.9974025,35,38
"blujay",0.99675,47,50
"carchi",0.39877,70,73
"bkcchi",0.9369938,73,76
"norcar",0.33748972,98,101
"prawar",0.6680838,125,128
"grycat",0.99999434,144,147
"amerob",0.62552196,165,168
"houwre",0.5214664,179,182
"sonspa",0.4625708,185,188
"rewbla",0.36651748,196,199
"comgra",0.89643747,197,200
"wooduc",0.99981797,236,239
"tuftit",0.95908105,241,244
