"species_code","score","start_offset_sec","end_offset_sec"
"veery",0.77190393,9,12
"tuftit",0.2700266,15,18
"amerob",0.701871,17,20
"reevir1",0.99695855,25,28
"treswa",0.3552726,30,33
"hoomer",0.7308494,44,47
"comyel",0.9772103,47,50
"grycat",0.7198551,48,51
"norcar",0.30457377,52,55
"sonspa",0.9990086,56,59
"rewbla",0.8346079,57,60
"eastow",0.4806118,59,62
"balori",0.3454073,60,63
"comter",0.39709973,61,64
"comrav",0.99998343,66,69
"houspa",0.27124032,67,70
"easkin",0.87339324,86,89
"amecro",0.90207726,96,99
"barswa",0.99998546,99,102
"cedwax",0.95831794,110,113
"amegfi",0.64082706,110,113
