"species_code","score","start_offset_sec","end_offset_sec"
"daejun",0.36035916,1,4
"cedwax",0.4570075,13,16
"pilwoo",0.36600986,40,43
"norcar",0.986954,51,54
"reevir1",0.9954317,73,76
"chswar",0.9576945,76,79
"eawpew",0.4666969,76,79
"woothr",0.9802754,84,87
"amerob",0.29311055,84,87
"magwar",0.58949023,94,97
"canwar",0.99711525,108,111
"carwre",0.76155,113,116
"ovenbi1",0.9998716,114,117
"bkcchi",0.41976497,145,148
"yelwar",0.45019403,172,175
"swathr",0.62090194,187,190
"kenwar",0.42884913,194,197
"blujay",0.9900387,198,201
