"species_code","score","start_offset_sec","end_offset_sec"
"cedwax",0.8271326,5,8
"amerob",0.8876262,25,28
"yebcha",0.51909727,60,63
"dowwoo",0.9984548,68,71
"reevir1",0.995487,97,100
"houspa",0.58147836,111,114
"whevir",0.6874243,187,190
"acafly",0.99802,222,225
"norcar",0.9935828,243,246
"tuftit",0.9756263,280,283
"amegfi",0.80328864,280,283
"eawpew",0.9992492,338,341
"eastow",0.5351932,357,360
"blujay",0.4331331,360,363
"rewbla",0.6629372,363,366
"sonspa",0.7143777,372,375
"brdowl",0.7440943,374,377
"carwre",0.99779046,387,390
"btnwar",0.3968942,399,402
"woothr",0.9986388,461,464
