"species_code","score","start_offset_sec","end_offset_sec"
"chswar",0.70920485,0,3
"blujay",0.25782904,13,16
"normoc",0.9098966,18,21
"yetvir",0.29544973,20,23
"amerob",0.92994106,22,25
"magwar",0.2526477,39,42
"warvir",0.57269955,50,53
"sonspa",0.2984534,68,71
"grycat",0.9998593,72,75
"robgro",0.26510963,79,82
"norcar",0.8272728,83,86
"yelwar",0.9937397,93,96
"carchi",0.41957098,94,97
"amegfi",0.49087664,100,103
"rewbla",0.56917375,105,108
"carwre",0.33885956,109,112
"indbun",0.25361952,111,114
"balori",0.7670088,112,115
