"species_code","score","start_offset_sec","end_offset_sec"
"sonspa",0.99737394,33,36
"easpho",0.8549581,45,48
"nrwswa",0.47219515,57,60
"norwat",0.710956,63,66
"eawpew",0.30962232,67,70
"leafly",0.8720745,73,76
"blugrb1",0.4864603,78,81
"whbnut",0.9991977,82,85
"amegfi",0.99881583,93,96
"chispa",0.335128,106,109
"carwre",0.3017138,106,109
"dickci",0.2687915,126,129
"eursta",0.85878974,154,157
"rthhum",0.60964036,161,164
"rebwoo",0.9363532,165,168
"baisan",0.5653464,176,179
"banswa",0.353805,180,183
"houspa",0.7303326,186,189
"normoc",0.6026259,302,305
"blujay",0.96892405,315,318
