"species_code","score","start_offset_sec","end_offset_sec"
"ovenbi1",0.9888473,0,3
"rebnut",0.9943958,39,42
"amerob",0.81547105,45,48
"yetvir",0.2776937,60,63
"whbnut",0.93608063,62,65
"yebsap",0.7477549,83,86
"louwat",0.9987572,86,89
"bkcchi",0.99918085,124,127
"btnwar",0.98488325,130,133
"scatan",0.835037,138,141
"bawwar",0.8784564,143,146
"buhvir",0.77730435,150,153
"eawpew",0.4465177,150,153
"amered",0.6872569,161,164
"woothr",0.94708467,176,179
"carchi",0.52350307,178,181
"blujay",0.28113902,180,183
"reevir1",0.9975798,183,186
"sonspa",0.33479688,193,196
"hoowar",0.37600055,199,202
"daejun",0.31124583,217,220
