"species_code","score","start_offset_sec","end_offset_sec"
"amerob",0.86521226,0,3
"rewbla",0.91154134,6,9
"amecro",0.6215999,9,12
"comyel",0.3865949,10,13
"norcar",0.62146515,13,16
"moudov",0.9341184,17,20
"houwre",0.38328087,21,24
"amegfi",0.99921125,22,25
"cedwax",0.98902184,22,25
"grycat",0.9186671,35,38
"yelwar",0.9989368,39,42
"veery",0.46741307,43,46
"sonspa",0.99826103,46,49
"orcori",0.95446783,50,53
"ovenbi1",0.5981954,53,56
"tuftit",0.8434037,57,60
"balori",0.66673994,60,63
"swaspa",0.9332957,61,64
