"species_code","score","start_offset_sec","end_offset_sec"
"pilwoo",0.25437933,3,6
"woewar1",0.9512398,4,7
"ovenbi1",0.9040681,8,11
"swaspa",0.3209884,16,19
"amerob",0.90604705,19,22
"blujay",0.9255724,28,31
"kenwar",0.9998294,29,32
"comyel",0.87151027,32,35
"magwar",0.32512575,33,36
"norcar",0.5699643,41,44
"buggna",0.9822753,44,47
"chswar",0.39914888,50,53
"grycat",0.9998708,64,67
"woothr",0.29972452,69,72
"bkcchi",0.97956324,74,77
"carchi",0.9986825,77,80
"eastow",0.3749144,78,81
"robgro",0.26321912,79,82
"whevir",0.4924693,88,91
