"species_code","score","start_offset_sec","end_offset_sec"
"fiespa",0.9994382,0,3
"killde",0.94831467,10,13
"whtspa",0.4214672,13,16
"robgro",0.4644496,27,30
"whevir",0.8177509,35,38
"savspa",0.8480344,38,41
"indbun",0.99607253,39,42
"reevir1",0.9831973,41,44
"amerob",0.43115738,42,45
"comyel",0.3404876,43,46
"carwre",0.88448554,44,47
"sonspa",0.4078779,49,52
"amecro",0.3212719,50,53
"eastow",0.9978433,54,57
"norcar",0.99901676,58,61
"yebcha",0.99688554,97,100
"prawar",0.99608916,97,100
"brnthr",0.25433394,106,109
"tuftit",0.78529096,114,117
"chispa",0.2688606,120,123
"daejun",0.6134515,122,125
"yelwar",0.74168926,123,126
