"species_code","score","start_offset_sec","end_offset_sec"
"btnwar",0.8974203,2,5
"magwar",0.9224592,5,8
"norfli",0.49565077,8,11
"comyel",0.9999466,9,12
"pilwoo",0.94929767,19,22
"daejun",0.3840458,24,27
"sedwre1",0.78571266,28,31
"swaspa",0.9449773,46,49
"norcar",0.6954086,67,70
"sonspa",0.9962788,68,71
"grcfly",0.25787047,100,103
"reevir1",0.99881595,103,106
"bkcchi",0.7955985,104,107
"indbun",0.36598688,106,109
"scatan",0.28515282,116,119
"amerob",0.97764754,143,146
"blujay",0.9426332,143,146
"woothr",0.7296035,163,166
