"species_code","score","start_offset_sec","end_offset_sec"
"sedwre1",0.80571365,49,52
"norfli",0.2550732,77,80
"comyel",0.98290294,89,92
"grycat",0.79746926,97,100
"bnhcow",0.29992443,104,107
"houfin",0.9912155,116,119
"bkcchi",0.9976995,125,128
"houwre",0.9948173,148,151
"amerob",0.9999551,165,168
"daejun",0.2994839,195,198
"sonspa",0.27096385,202,205
"amegfi",0.99728346,243,246
"blujay",0.9776527,246,249
"chispa",0.66430044,249,252
"balori",0.37529188,251,254
"dowwoo",0.6825255,274,277
"houspa",0.9763214,285,288
"eursta",0.75461,303,306
"yetvir",0.4399245,308,311
"wilfly",0.5641284,349,352
"rufgro",0.34062538,352,355
"rewbla",0.55374765,359,362
"norcar",0.9794311,383,386
"carwre",0.5848502,393,396
"cliswa",0.451996,402,405
