"species_code","score","start_offset_sec","end_offset_sec"
"norwat",0.9535254,11,14
"blujay",0.99021786,17,20
"amegfi",0.31996223,20,23
"bkcchi",0.8354047,23,26
"swathr",0.45063806,25,28
"grycat",0.9999781,39,42
"reevir1",0.7347446,50,53
"eawpew",0.9954193,58,61
"norcar",0.33890483,69,72
"haiwoo",0.9998524,77,80
"marwre",0.57111746,79,82
"amerob",0.56153846,112,115
"woothr",0.9952556,113,116
"veery",0.99998426,141,144
"blkter",0.71691936,170,173
"whbnut",0.9734441,184,187
"rebwoo",0.70831877,184,187
"moudov",0.25148663,187,190
"ovenbi1",0.9991103,196,199
"dowwoo",0.6308888,202,205
"houwre",0.9235855,206,209
