"species_code","score","start_offset_sec","end_offset_sec"
"bnhcow",0.99645436,5,8
"yebcha",0.9595893,13,16
"reevir1",0.26425365,13,16
"carwre",0.8716952,14,17
"norbob",0.32715675,29,32
"buggna",0.51498145,38,41
"indbun",0.56710875,45,48
"amecro",0.34903356,52,55
"rewbla",0.3318497,60,63
"woothr",0.99160826,87,90
"whevir",0.99989676,97,100
"eastow",0.7824031,110,113
"tuftit",0.99973583,113,116
"amerob",0.5718413,125,128
"amegfi",0.99899215,126,129
"sumtan",0.9991031,130,133
"comyel",0.9868362,138,141
"cedwax",0.9874965,163,166
"orcori",0.40342692,168,171
"norcar",0.99964887,177,180
