"species_code","score","start_offset_sec","end_offset_sec"
"woothr",0.99999875,64,67
"grycat",0.4091706,71,74
"reevir1",0.91055727,98,101
"yebcuc",0.9964726,99,102
"eawpew",0.87885517,235,238
"amered",0.9220588,236,239
"chispa",0.96035546,265,268
"easwpw1",0.9999833,299,302
"buwwar",0.41296646,324,327
"comyel",0.354984,460,463
"eastow",0.99636227,536,539
"hoowar",0.45480675,585,588
"dickci",0.41818437,630,633
"indbun",0.8649122,636,639
"yelwar",0.2632069,746,749
"fiespa",0.33822444,756,759
"yebcha",0.74642205,783,786
"kenwar",0.27951,802,805
"cerwar",0.8887928,819,822
"whevir",0.44869938,821,824
"woewar1",0.99934447,840,843
