"species_code","score","start_offset_sec","end_offset_sec"
"swathr",0.9674752,0,3
"comyel",0.5287786,5,8
"bkcchi",0.9701454,6,9
"grcfly",0.33846483,12,15
"reevir1",0.8332734,16,19
"woothr",0.27429676,53,56
"norcar",0.49142456,57,60
"rethaw",0.4386849,57,60
"yebsap",0.33692667,58,61
"sonspa",0.83966255,60,63
"gockin",0.99390626,62,65
"scatan",0.2564531,66,69
"yerwar",0.9247982,67,70
"buggna",0.34469068,67,70
"ovenbi1",0.9999879,77,80
"brncre",0.9949551,81,84
"redcro",0.98470384,84,87
"bkbwar",0.8279232,85,88
"rewbla",0.25778893,88,91
