"species_code","score","start_offset_sec","end_offset_sec"
"yebcha",0.29873478,0,3
"tuftit",0.8536069,1,4
"redcro",0.6597424,3,6
"scatan",0.44932905,4,7
"normoc",0.9943633,7,10
"yelwar",0.9771198,16,19
"easblu",0.9015543,16,19
"yebcuc",0.83421665,16,19
"grycat",0.9907691,23,26
"brnthr",0.7503597,25,28
"rewbla",0.9664143,33,36
"amerob",0.78982496,36,39
"treswa",0.902946,47,50
"sonspa",0.99195164,49,52
"reevir1",0.6555499,52,55
"houwre",0.94790494,53,56
"woothr",0.29444465,53,56
"blujay",0.656314,54,57
