"species_code","score","start_offset_sec","end_offset_sec"
"comyel",0.9908825,0,3
"amerob",0.9595781,1,4
"chiswi",0.99878705,8,11
"grycat",0.9962853,18,21
"bawwar",0.4261554,20,23
"woothr",0.2831461,30,33
"norpar",0.5357808,35,38
"cedwax",0.8348831,36,39
"reevir1",0.5840776,39,42
"rewbla",0.9529893,45,48
"yelwar",0.69057345,45,48
"robgro",0.9871186,53,56
"whevir",0.9984653,60,63
"norcar",0.9863929,64,67
"eawpew",0.8029124,70,73
"sonspa",0.9018266,75,78
"carwre",0.70497596,76,79
"amered",0.9975656,85,88
"amegfi",0.9843772,85,88
