"species_code","score","start_offset_sec","end_offset_sec"
"blujay",0.5176374,9,12
"amerob",0.9996812,17,20
"amegfi",0.2825721,28,31
"woothr",0.9154943,31,34
"rewbla",0.32563218,46,49
"houspa",0.32856572,70,73
"yetvir",0.35481656,101,104
"louwat",0.3406774,122,125
"carwre",0.25859132,125,128
"yebcha",0.6502349,147,150
"fiespa",0.99914795,154,157
"amecro",0.7685871,154,157
"reevir1",0.88595164,155,158
"comyel",0.9941827,167,170
"scatan",0.8853759,200,203
"indbun",0.25827393,215,218
"veery",0.341156,217,220
