"species_code","score","start_offset_sec","end_offset_sec"
"grycat",0.30442432,1,4
"amegfi",0.36143005,3,6
"comyel",0.99615383,6,9
"blujay",0.5346218,8,11
"orcori",0.38142094,9,12
"amerob",0.9286486,13,16
"carwre",0.8636901,13,16
"chiswi",0.99024975,17,20
"houwre",0.98285335,19,22
"houspa",0.5198024,19,22
"tuftit",0.27468762,19,22
"norcar",0.34549382,20,23
"comgra",0.9959698,22,25
"eursta",0.6522608,52,55
"rebwoo",0.7781376,73,76
"swathr",0.58240575,80,83
"fiscro",0.9891242,87,90
"dickci",0.4112568,87,90
"cedwax",0.9906264,92,95
"rewbla",0.3923777,92,95
"amecro",0.98607093,102,105
"sonspa",0.9966858,106,109
