"species_code","score","start_offset_sec","end_offset_sec"
"norpar",0.3052516,2,5
"hoowar",0.60391974,5,8
"bawwar",0.88921875,8,11
"cerwar",0.99730563,14,17
"chswar",0.4577031,18,21
"comgra",0.98831594,21,24
"yerwar",0.32804865,25,28
"amegfi",0.6058504,44,47
"yelwar",0.99830437,49,52
"buwwar",0.3716524,67,70
"grycat",0.99652296,91,94
"mouwar",0.3701856,91,94
"wlswar",0.73566926,92,95
"dowwoo",0.99085957,101,104
"reevir1",0.8909437,102,105
"amered",0.95439446,104,107
"sonspa",0.89859134,106,109
"amerob",0.9547384,107,110
"rewbla",0.9434792,117,120
"orcori",0.3284463,123,126
"balori",0.5895592,124,127
