"species_code","score","start_offset_sec","end_offset_sec"
"warvir",0.99990886,19,22
"indbun",0.9987043,29,32
"brnthr",0.7550109,45,48
"bkcchi",0.35390416,47,50
"carwre",0.72877145,76,79
"eawpew",0.9999732,112,115
"blujay",0.61449814,141,144
"norcar",0.8574905,150,153
"balori",0.9995603,152,155
"chispa",0.9940246,180,183
"amecro",0.66319644,183,186
"amerob",0.99722767,192,195
"easkin",0.99664944,206,209
"tuftit",0.79628634,239,242
"reevir1",0.317507,249,252
"osprey",0.851408,260,263
"herthr",0.28146318,273,276
"rewbla",0.97298235,275,278
"comyel",0.6656332,324,327
"amered",0.5275073,325,328
"tenwar",0.31798166,325,328
"sonspa",0.27812663,346,349
"yelwar",0.9561239,354,357
