"species_code","score","start_offset_sec","end_offset_sec"
"norcar",0.9947194,2,5
"reevir1",0.99822366,3,6
"grycat",0.3393066,14,17
"balori",0.4942915,15,18
"veery",0.8945222,50,53
"grcfly",0.99845684,72,75
"woothr",0.9934904,79,82
"scatan",0.9960947,86,89
"hoowar",0.95950484,90,93
"tuftit",0.9732925,94,97
"sonspa",0.25771376,103,106
"bnhcow",0.3365248,107,110
"amecro",0.9603488,119,122
"buhvir",0.29375392,236,239
"herthr",0.48277548,239,242
"eawpew",0.9999985,248,251
"yetvir",0.9569902,254,257
"blujay",0.36864486,272,275
"daejun",0.6552486,292,295
"yebsap",0.8961375,323,326
"amegfi",0.97455025,343,346
