"species_code","score","start_offset_sec","end_offset_sec"
"amered",0.98784184,7,10
"bkbwar",0.99537224,21,24
"chswar",0.7510682,26,29
"btbwar",0.9936583,27,30
"cerwar",0.42201364,31,34
"woewar1",0.25384983,39,42
"magwar",0.9967431,41,44
"grbher3",0.515049,54,57
"canwar",0.98297,110,113
"gockin",0.29518002,116,119
"hoowar",0.979035,122,125
"prowar",0.94143,134,137
"reevir1",0.9908867,149,152
"ovenbi1",0.90235937,160,163
"comyel",0.96343887,176,179
"whbnut",0.36683324,189,192
"swathr",0.5730421,200,203
"warvir",0.6052787,203,206
"amerob",0.42010817,203,206
